county,code,class,price,naiveSR,adjSR,outlier,twp,General_Rate
capemay,0501,2,670000,0.9259701492537313,0.9728838908092221,FALSE,Avalon,0.526
capemay,0501,2,1800000,0.8343333333333334,0.8911653582173822,FALSE,Avalon,0.526
capemay,0501,2,590000,0.8355932203389831,0.8635833454971429,FALSE,Avalon,0.526
capemay,0501,2,650000,0.9270769230769231,0.9581315061881142,FALSE,Avalon,0.526
capemay,0501,2,659000,0.7481031866464339,0.7542908549236275,FALSE,Avalon,0.526
capemay,0501,2,2495000,0.7725851703406814,0.838918446860083,FALSE,Avalon,0.526
capemay,0501,2,3075000,0.972520325203252,1.0217925044747087,FALSE,Avalon,0.526
capemay,0501,2,2700000,1.0065925925925925,1.0317767637984476,FALSE,Avalon,0.526
capemay,0501,2,2175000,0.8408735632183908,0.8408735632183908,FALSE,Avalon,0.526
capemay,0501,2,1395000,0.8162007168458781,0.8435412453023297,FALSE,Avalon,0.526
capemay,0501,2,2850000,0.8938947368421053,0.9087429518051694,FALSE,Avalon,0.526
capemay,0501,2,2585000,1.1431334622823985,1.1717337808592645,FALSE,Avalon,0.526
capemay,0501,2,2400000,1.0326666666666666,1.0672582221545557,FALSE,Avalon,0.526
capemay,0501,2,1920000,0.95796875,0.9738812790055381,FALSE,Avalon,0.526
capemay,0501,2,990000,0.9827272727272728,1.0073143520155101,FALSE,Avalon,0.526
capemay,0501,2,3050000,0.8182295081967214,0.8596846325455505,FALSE,Avalon,0.526
capemay,0501,2,1900000,0.8949473684210526,0.9023496058933465,FALSE,Avalon,0.526
capemay,0501,2,1810000,0.9217679558011049,0.94482987994181,FALSE,Avalon,0.526
capemay,0501,2,1925000,1.0643116883116883,1.090939946826683,FALSE,Avalon,0.526
capemay,0501,2,1862500,0.8852080536912752,0.914860142304175,FALSE,Avalon,0.526
capemay,0501,2,1270000,1.0440944881889764,1.0702169279318676,FALSE,Avalon,0.526
capemay,0501,2,2200000,0.9459090909090909,0.985680324691414,FALSE,Avalon,0.526
capemay,0501,2,1250000,0.96416,0.9721347050308428,FALSE,Avalon,0.526
capemay,0501,2,1580000,0.6813924050632911,0.6927108081006793,FALSE,Avalon,0.526
capemay,0501,2,1800000,0.9560555555555555,1.029625211751982,FALSE,Avalon,0.526
capemay,0501,2,655000,0.8870229007633588,0.8943595938321339,FALSE,Avalon,0.526
capemay,0501,2,620000,0.927741935483871,0.9667493218811545,FALSE,Avalon,0.526
capemay,0501,2,610000,0.950327868852459,1.0067342150918237,FALSE,Avalon,0.526
capemay,0501,2,1900000,1.0822105263157895,1.1654879633753346,FALSE,Avalon,0.526
capemay,0501,2,4100000,1.1976341463414635,1.1976341463414635,FALSE,Avalon,0.526
capemay,0501,2,1205000,0.727551867219917,0.790018635989533,FALSE,Avalon,0.526
capemay,0501,2,1150000,0.7046956521739131,0.7526971873397487,FALSE,Avalon,0.526
capemay,0501,2,2300000,0.9932608695652174,1.0609185121407056,FALSE,Avalon,0.526
capemay,0501,2,3900000,0.8682051282051282,0.8972876645516525,FALSE,Avalon,0.526
capemay,0501,2,1150000,0.9786956521739131,1.0031818634217933,FALSE,Avalon,0.526
capemay,0501,2,1139000,0.9881474978050921,1.0818635513146992,FALSE,Avalon,0.526
capemay,0501,2,7300000,0.9436438356164384,0.9996534536261641,FALSE,Avalon,0.526
capemay,0501,2,859000,0.6088474970896391,0.6189608786142329,FALSE,Avalon,0.526
capemay,0501,2,1387500,0.8094414414414415,0.8365555523541126,FALSE,Avalon,0.526
capemay,0501,2,2655000,0.7413559322033898,0.7536703712439266,FALSE,Avalon,0.526
capemay,0501,2,599000,0.7898163606010017,0.7963490444961298,FALSE,Avalon,0.526
capemay,0501,2,799000,0.7802252816020026,0.8063607297507334,FALSE,Avalon,0.526
capemay,0501,2,842500,0.7618991097922848,0.7874206804822975,FALSE,Avalon,0.526
capemay,0501,2,3360000,0.8067857142857143,0.8269708713239531,FALSE,Avalon,0.526
capemay,0501,2,1655000,0.8790936555891239,0.9160556000603313,FALSE,Avalon,0.526
capemay,0501,2,514000,0.8105058365758755,0.8728752620716924,FALSE,Avalon,0.526
capemay,0501,2,545000,0.7644036697247707,0.7965434148069028,FALSE,Avalon,0.526
capemay,0501,2,929000,0.6928955866523143,0.6928955866523143,FALSE,Avalon,0.526
capemay,0501,2,3495000,0.5957367668097282,0.6363163833766559,FALSE,Avalon,0.526
capemay,0501,2,1300000,0.7171538461538461,0.7290662716670545,FALSE,Avalon,0.526
capemay,0501,2,1915000,0.7609399477806789,0.7799780790597147,FALSE,Avalon,0.526
capemay,0501,2,2925000,0.811076923076923,0.8451790690792811,FALSE,Avalon,0.526
capemay,0501,2,1595000,0.8677115987460815,0.8677115987460815,FALSE,Avalon,0.526
capemay,0501,2,2550000,0.8049411764705883,0.8049411764705883,FALSE,Avalon,0.526
capemay,0501,2,750000,0.986,1.0359551191914707,FALSE,Avalon,0.526
capemay,0501,2,720000,0.9252777777777778,0.9484275149604354,FALSE,Avalon,0.526
capemay,0501,2,2375000,0.8633684210526316,0.8849692338238799,FALSE,Avalon,0.526
capemay,0501,2,1860000,0.7843010752688172,0.8586843041904095,FALSE,Avalon,0.526
capemay,0501,2,2175000,0.5872183908045977,0.5969724977900955,FALSE,Avalon,0.526
capemay,0501,2,2575000,0.8255922330097087,0.8324208242539081,FALSE,Avalon,0.526
capemay,0501,2,2350000,0.7937446808510639,0.8548243147056275,FALSE,Avalon,0.526
capemay,0501,2,999000,0.7275275275275275,0.7396122671227484,FALSE,Avalon,0.526
